doctor_id,first_name,last_name,gender,yyyy,mm,dd,accepting_patients,specialty_id,ethnicity_id,experience_years,qualifications,phone
11101530,Juliana,Finney,F,1942,9,12,1,10164,110065,34,MD,(992) 361-8316
11101531,Janis,Gibbs,F,1978,4,19,1,10135,110039,45,MS,(938) 727-7418
11101532,Andrea,Torres,F,1979,2,7,1,10154,110037,47,MD,(374) 564-3025
11101533,Brenda,James,F,1940,11,16,1,10183,110030,38,MS,(657) 833-5381
11101534,Susan,Wood,F,1941,2,14,0,10155,110002,13,MBBS,(713) 932-0800
11101535,Kevin,Watson,M,1946,7,9,1,10164,110056,35,MD,(797) 678-4387
11101536,Lauren,Noonan,M,1942,9,24,1,10117,110065,31,MD,(450) 626-2002
11101537,Julius,Cockrum,M,1980,9,16,1,10108,110030,15,MBBS,(276) 892-3966
11101538,Rachel,White,F,1960,7,12,1,10133,110043,17,MBBS,(964) 485-4776
11101539,Mikel,Fortner,M,1981,5,27,1,10173,110055,47,MD,(237) 243-8611
11101540,Cliff,Whitson,M,1953,9,13,1,10162,110039,16,MBBS,(247) 861-6831
11101541,Ricky,Griffith,M,1944,2,21,1,10163,110037,48,MD,(702) 861-5276
11101542,Dino,Mosier,M,1986,5,19,1,10142,110010,36,MD,(540) 686-9630
11101543,Alton,Page,M,1948,5,13,1,10162,110050,15,MBBS,(766) 828-8784
11101544,Sherri,Taylor,F,1979,9,14,1,10115,110047,18,MBBS,(654) 813-3567
11101545,Thomas,Arnold,M,1954,5,27,1,10172,110025,6,MBBS,(831) 577-5766
11101546,Lance,Obrien,M,1952,6,4,1,10157,110031,47,MD,(279) 775-5863
11101547,Reinaldo,Vang,M,1942,8,24,1,10179,110048,46,MD,(608) 980-2011
11101548,Diane,Morris,F,1951,5,23,1,10101,110040,22,MD,(248) 391-7814
11101549,Bertram,Searcy,M,1945,10,2,0,10150,110028,8,MBBS,(990) 309-5254
11101550,Harriett,Wiley,F,1977,3,6,1,10167,110038,49,MS,(912) 438-9604
11101551,Timothy,Ward,M,1951,7,8,1,10182,110031,21,MD,(423) 974-7491
11101552,Saul,Welch,M,1974,12,23,1,10135,110052,44,MS,(433) 693-7729
11101553,Pearle,Castaneda,F,1941,10,2,1,10165,110027,32,MD,(542) 646-7117
11101554,Saul,Castillo,M,1961,3,11,1,10121,110035,33,MS,(268) 262-7871
11101555,Walter,Lopez,M,1989,7,18,1,10111,110033,24,MD,(677) 862-5541
11101556,Marlon,Warren,M,1959,11,19,1,10165,110010,36,MD,(276) 603-0416
11101557,Spencer,Foster,M,1958,7,27,1,10176,110061,4,MBBS,(634) 660-7262
11101558,Wendell,Garcia,M,1967,6,20,1,10168,110035,16,MBBS,(325) 572-4887
11101559,Deborah,Stewart,F,1940,6,7,1,10110,110001,7,MBBS,(250) 206-3875
11101560,Lucas,Doyle,M,1950,4,28,1,10168,110005,6,MBBS,(212) 265-4663
11101561,Scot,Abell,M,1972,4,4,1,10158,110024,23,MD,(848) 240-8086
11101562,Dixie,Montes,F,1949,10,22,1,10130,110001,19,MBBS,(451) 656-3032
11101563,Russell,Vaughn,M,1963,1,17,1,10171,110064,15,MBBS,(436) 968-0878
11101564,Lawana,Maples,F,1951,1,18,0,10135,110064,41,MS,(889) 403-7224
11101565,Efrain,Sowell,M,1942,1,13,1,10115,110044,7,MBBS,(657) 953-1291
11101566,John,Clark,M,1987,3,11,1,10141,110039,17,MBBS,(483) 600-7813
11101567,Beth,Jackson,F,1967,3,25,1,10111,110003,37,MD,(841) 971-5835
11101568,Denis,Soria,M,1961,11,6,1,10151,110044,21,MD,(483) 389-2498
11101569,Dolores,Waters,F,1972,9,15,1,10156,110061,39,MD,(778) 219-3356
11101570,Ruthe,Briseno,F,1961,8,17,1,10110,110065,15,MBBS,(758) 685-1841
11101571,Phyllis,Tucker,F,1940,6,22,1,10169,110012,37,MD,(676) 369-8646
11101572,Lydia,Gilbert,F,1941,5,7,0,10138,110036,47,MD,(987) 718-3460
11101573,Jimmy,Allison,M,1969,6,24,1,10108,110049,20,MBBS,(378) 485-2816
11101574,Wm,Moran,M,1958,12,10,1,10140,110010,27,MD,(272) 205-1718
11101575,Norris,Walker,F,1978,8,9,1,10129,110008,8,MBBS,(425) 927-1943
11101576,Myra,Carr,F,1981,7,4,1,10146,110028,18,MBBS,(773) 835-6025
11101577,Richard,Evans,M,1948,10,14,1,10121,110019,27,MD,(359) 819-6913
11101578,Toney,Mcbee,M,1971,11,9,1,10159,110046,4,MBBS,(934) 840-4773
11101579,Nicole,White,F,1941,11,15,1,10132,110043,8,MBBS,(255) 816-5821
11101580,Leslie,Peters,F,1986,10,19,0,10118,110013,1,MBBS,(660) 842-1117
11101581,Jacqueline,Turner,F,1948,5,20,1,10125,110006,16,MBBS,(775) 862-1634
11101582,Jacques,Taggart,M,1963,8,26,1,10159,110060,17,MBBS,(760) 667-9083
11101583,Alyssa,Muellner,F,1986,2,11,1,10107,110037,30,MD,(922) 923-6018
11101584,Roy,Carter,M,1984,8,9,1,10161,110012,13,MBBS,(608) 651-4151
11101585,Shane,Schwartz,M,1957,1,24,1,10174,110057,34,MD,(406) 980-1827
11101586,Valerie,Trevino,F,1982,2,2,1,10125,110014,3,MBBS,(575) 869-4426
11101587,Jana,Holland,F,1973,5,28,1,10183,110056,27,MD,(689) 628-9071
11101588,Ruby,Kelly,F,1972,6,4,0,10158,110028,23,MD,(380) 757-7052
11101589,Calvin,Taylor,M,1978,1,2,1,10176,110038,14,MBBS,(381) 948-5874
11101590,Everette,Chong,M,1953,1,9,1,10107,110021,39,MD,(333) 805-5470
11101591,Arlie,Olds,M,1976,1,26,1,10141,110035,14,MBBS,(750) 471-8102
11101592,Brittany,Ruiz,F,1962,12,11,0,10180,110054,19,MBBS,(526) 551-7076
11101593,Angel,Griffin,M,1956,2,22,1,10166,110010,30,MD,(218) 968-6229
11101594,Marc,Pierce,M,1948,1,9,1,10143,110039,39,MS,(334) 632-5513
11101595,Darin,Bush,M,1974,9,9,1,10130,110030,35,MD,(736) 398-8997
11101596,Clarence,Lewis,M,1960,12,8,1,10110,110014,20,MBBS,(244) 868-5357
11101597,Santos,Jensen,M,1979,3,5,1,10113,110048,45,MD,(593) 686-9611
11101598,Alda,Cheek,F,1947,4,8,1,10108,110045,38,MD,(624) 504-9827
11101599,Heather,Barnes,F,1955,5,23,1,10163,110024,25,MD,(419) 794-6822
11101600,Dennis,Clark,M,1951,12,19,1,10134,110032,45,MD,(211) 597-5919
11101601,Martha,Jenkins,F,1950,5,9,0,10106,110024,48,MD,(575) 229-5079
11101602,Ricardo,Morris,M,1945,10,8,1,10125,110055,8,MBBS,(458) 726-4890
11101603,Earl,Hernandez,M,1948,6,18,1,10130,110018,3,MBBS,(457) 908-3107
11101604,Wilbur,Banks,M,1972,11,14,1,10145,110026,38,MD,(668) 863-4639
11101605,Eugene,Rodriguez,M,1951,10,8,1,10161,110026,15,MBBS,(680) 842-8263
11101606,Tami,Patterson,F,1950,9,10,1,10123,110052,44,MD,(291) 205-1007
11101607,Muriel,Thompson,F,1975,3,6,1,10111,110037,45,MD,(202) 719-4863
11101608,Denver,Garmon,M,1952,2,13,1,10111,110054,45,MD,(953) 629-8918
11101609,Adrian,Guzman,M,1989,2,25,1,10159,110024,35,MD,(975) 903-9604
11101610,Heide,Burkhart,F,1970,12,12,1,10134,110065,15,MBBS,(480) 454-2578
11101611,Kym,Card,F,1989,8,12,1,10123,110058,24,MD,(480) 942-9123
11101612,Mauro,Cox,M,1972,12,2,1,10146,110028,8,MBBS,(434) 547-3466
11101613,Magdalena,Vick,F,1977,7,18,1,10133,110012,23,MD,(279) 496-4507
11101614,Kyle,Cain,M,1954,3,8,1,10131,110017,5,MBBS,(852) 434-3175
11101615,Palmira,Felder,F,1982,9,1,1,10153,110062,8,MBBS,(448) 746-4407
11101616,Kimberly,Simmons,F,1981,6,27,1,10118,110022,13,MBBS,(240) 781-2314
11101617,Connie,Palma,M,1979,4,25,1,10154,110039,49,MD,(644) 597-7552
11101618,Bradly,Williams,M,1955,9,6,1,10174,110039,32,MD,(594) 858-7885
11101619,Paula,Stewart,F,1954,12,26,1,10161,110020,28,MD,(685) 681-6943
11101620,Monroe,Farr,M,1989,3,13,1,10114,110054,25,MD,(331) 233-0594
11101621,Ellis,Wong,M,1978,10,22,1,10128,110056,40,MD,(948) 679-3194
11101622,Reginald,Simon,M,1970,2,8,1,10129,110059,4,MBBS,(954) 386-1818
11101623,Donnie,Webb,M,1963,6,21,1,10125,110063,11,MBBS,(431) 447-5399
11101624,Amy,Allen,F,1974,9,24,1,10149,110062,13,MBBS,(303) 247-3308
11101625,Walter,Young,M,1960,7,8,1,10153,110028,19,MBBS,(740) 852-7823
11101626,Lawrence,Hansen,M,1963,12,1,1,10129,110018,7,MBBS,(544) 713-7166
11101627,Aubrey,Aguilar,M,1950,3,10,1,10176,110058,5,MBBS,(695) 804-1536
11101628,Barry,Robinson,M,1961,1,3,0,10106,110063,21,MD,(843) 386-6489
11101629,Christoper,Downing,M,1989,1,21,1,10127,110024,29,MD,(204) 501-4031
11101630,Dean,Summers,M,1956,2,13,1,10177,110048,18,MBBS,(593) 260-3509
11101631,Shirley,Taylor,F,1940,2,4,1,10139,110007,27,MD,(850) 573-7880
11101632,Shirley,Watson,F,1965,1,4,1,10144,110028,34,MD,(279) 750-0005
11101633,Raul,Curry,M,1951,11,17,0,10121,110060,24,MD,(573) 499-5159
11101634,Cory,Mcdonald,M,1989,5,3,1,10157,110043,49,MD,(390) 834-6558
11101635,Wayne,Jones,M,1971,7,25,1,10151,110032,26,MD,(841) 783-4222
11101636,Louise,Rogers,F,1959,2,26,1,10172,110061,11,MBBS,(214) 265-4956
11101637,Jada,Mounsey,F,1953,6,18,1,10173,110058,21,MD,(704) 948-4177
11101638,Lewis,Ortega,M,1980,8,18,1,10171,110006,50,MD,(585) 589-9164
11101639,Wade,Bailey,M,1942,12,12,1,10116,110026,21,MD,(646) 209-5846
11101640,Oswaldo,Fair,M,1967,6,1,1,10117,110046,28,MD,(537) 549-7588
11101641,Grant,Cunningham,M,1951,12,2,1,10131,110017,7,MBBS,(818) 214-2879
11101642,Louise,King,F,1969,7,8,1,10156,110061,29,MD,(857) 338-6314
11101643,Julie,Morgan,F,1972,2,6,1,10101,110001,1,MBBS,(504) 496-4526
11101644,Terry,Perez,M,1950,1,7,1,10112,110055,6,MBBS,(827) 955-4651
11101645,Stacy,Bailey,F,1952,1,1,1,10121,110056,11,MBBS,(877) 814-2345
11101646,Mae,Mills,F,1941,2,26,1,10155,110063,15,MBBS,(745) 851-2512
11101647,Carole,Graves,F,1988,4,13,1,10168,110021,29,MD,(754) 816-7360
11101648,Neil,Henderson,M,1984,4,10,1,10148,110018,4,MBBS,(961) 901-6951
11101649,Ronnie,Haynes,M,1966,7,9,1,10155,110003,14,MBBS,(363) 351-3205
11101650,Marco,Sparks,M,1971,10,21,1,10141,110022,23,MD,(334) 658-5266
11101651,Anne,Flores,F,1974,1,26,1,10130,110040,18,MBBS,(671) 984-6512
11101652,Erich,Cochrane,M,1988,5,1,1,10148,110043,47,MD,(699) 250-6595
11101653,Thomas,Wood,M,1955,1,2,1,10153,110026,24,MD,(256) 716-2219
11101654,Sylvester,Hansen,M,1965,8,24,1,10183,110006,45,MS,(824) 679-1920
11101655,Lorene,Mclaughlin,F,1965,7,18,1,10108,110049,2,MBBS,(975) 335-5772
11101656,Loren,Goodman,M,1987,3,7,1,10123,110026,22,MD,(355) 425-0312
11101657,Alan,Foster,M,1954,1,20,1,10173,110006,24,MD,(877) 637-8506
11101658,Murray,Schofield,M,1943,8,1,1,10157,110024,2,MBBS,(947) 890-9727
11101659,Brent,Matthews,M,1975,9,14,1,10178,110034,44,MD,(203) 289-3905
11101660,Mercedes,Kent,F,1973,3,16,1,10176,110026,9,MBBS,(348) 425-2641
11101661,Daina,Corrigan,F,1973,1,5,1,10104,110034,1,MBBS,(430) 792-3550
11101662,Von,Borges,M,1962,3,17,1,10132,110005,8,MBBS,(927) 497-0354
11101663,Cherly,Bussey,F,1975,9,17,1,10172,110012,16,MBBS,(890) 940-9646
11101664,Stacey,Fernandez,F,1979,2,12,1,10123,110053,20,MBBS,(990) 211-7377
11101665,Elizabeth,Foster,F,1973,5,28,1,10137,110048,11,MBBS,(749) 575-9000
11101666,Florentino,Palma,M,1972,7,2,1,10103,110016,19,MBBS,(404) 624-5142
11101667,Valerie,Parsons,F,1954,7,18,1,10116,110053,7,MBBS,(849) 908-8752
11101668,Joseph,Bowman,M,1950,6,9,1,10135,110064,41,MS,(767) 771-5697
11101669,Bryan,Conrad,M,1940,2,12,1,10170,110006,24,MD,(330) 883-7069
11101670,Ellyn,Lerner,F,1947,10,7,1,10123,110030,4,MBBS,(609) 441-2087
11101671,Lori,Hernandez,F,1958,6,17,1,10148,110009,35,MD,(604) 751-6610
11101672,Arturo,Phelps,M,1983,11,7,1,10154,110044,39,MD,(980) 750-1942
11101673,Johanna,Sanchez,F,1952,2,7,1,10104,110049,14,MBBS,(870) 458-0462
11101674,Chris,Cox,M,1946,11,16,1,10128,110016,12,MBBS,(748) 396-7608
11101675,Minnie,Tyler,F,1959,8,24,1,10154,110019,26,MD,(320) 833-0583
11101676,Lorie,Moeller,F,1963,5,11,1,10160,110062,49,MD,(594) 923-5921
11101677,Antonette,Rutherford,F,1974,6,26,1,10120,110004,9,MBBS,(201) 530-4686
11101678,Lakendra,Spriggs,F,1944,7,7,1,10105,110046,6,MBBS,(380) 468-8327
11101679,Wanda,King,F,1944,6,14,1,10151,110020,44,MD,(970) 805-4767
11101680,Katherine,Thomas,F,1978,9,23,0,10131,110023,13,MBBS,(623) 515-1981
11101681,Jody,Burke,M,1955,6,28,1,10138,110062,11,MBBS,(897) 681-9551
11101682,Alexis,Heffner,M,1941,12,8,1,10127,110050,29,MD,(249) 822-5842
11101683,Lucretia,Mahan,F,1977,8,15,1,10174,110019,20,MBBS,(690) 426-3979
11101684,Christina,Bailey,F,1982,7,2,1,10108,110025,14,MBBS,(296) 720-7457
11101685,Virgil,Palmer,M,1987,1,16,1,10149,110056,37,MD,(439) 518-8713
11101686,Tracey,Morris,F,1957,11,5,1,10180,110046,6,MBBS,(647) 224-4687
11101687,Herbert,Rodriquez,M,1952,7,18,1,10171,110020,40,MD,(349) 867-6341
11101688,Kenton,Pinkerton,M,1989,12,6,1,10124,110020,43,MD,(812) 560-0759
11101689,Tanner,Perreault,M,1985,11,17,1,10164,110008,19,MBBS,(780) 640-2576
11101690,Lloyd,Barrett,M,1952,12,15,1,10161,110044,10,MBBS,(761) 733-7041
11101691,Nora,Mendez,F,1956,1,17,1,10171,110062,9,MBBS,(533) 422-0170
11101692,Mike,Chandler,M,1980,2,17,1,10174,110013,7,MBBS,(812) 367-4122
11101693,Sam,Bowman,M,1958,2,9,1,10130,110055,42,MD,(602) 774-6605
11101694,Freddie,Lopez,M,1974,2,4,1,10162,110047,15,MBBS,(223) 457-8792
11101695,Alfred,James,M,1977,1,27,1,10143,110001,13,MBBS,(532) 375-2002
11101696,Hugo,Portwood,M,1963,2,20,1,10149,110005,50,MD,(952) 682-0854
11101697,Debbie,Fink,F,1979,11,5,1,10152,110030,33,MD,(260) 583-7372
11101698,Norma,Peterson,F,1980,5,12,1,10141,110029,19,MBBS,(548) 841-3219
11101699,Salvatore,Nelson,M,1941,3,16,1,10155,110042,6,MBBS,(613) 442-4631
11101700,Sudie,Clough,F,1976,6,5,1,10124,110056,29,MD,(689) 989-4106
11101701,Steven,Ashford,F,1987,12,5,1,10136,110034,19,MBBS,(991) 925-6769
11101702,Mose,Nesmith,M,1957,11,6,1,10151,110045,11,MBBS,(277) 368-1635
11101703,Carolann,Kerr,F,1970,11,14,1,10149,110044,15,MBBS,(702) 434-6349
11101704,Russell,Waters,M,1940,8,13,1,10159,110011,1,MBBS,(720) 493-2630
11101705,Darius,Snodgrass,M,1946,7,27,1,10121,110023,5,MBBS,(733) 932-0274
11101706,Bobby,Morris,M,1980,4,14,1,10174,110040,11,MBBS,(975) 418-9366
11101707,Craig,Roberts,M,1968,3,24,1,10174,110064,15,MBBS,(499) 371-9044
11101708,Joanne,Hampton,F,1943,2,23,1,10146,110026,9,MBBS,(477) 660-6539
11101709,Jackie,Wagner,F,1945,8,22,0,10171,110064,30,MD,(271) 819-4048
11101710,Dudley,Sheffield,M,1953,1,2,1,10163,110023,14,MBBS,(736) 417-7076
11101711,Buford,Chesser,M,1956,12,13,1,10179,110026,19,MBBS,(596) 537-4326
11101712,Felecia,Bray,F,1968,1,6,1,10164,110038,14,MBBS,(524) 843-6819
11101713,Lois,Goodwin,F,1980,4,16,1,10148,110037,44,MD,(775) 907-3181
11101714,Floyd,Goodman,M,1963,12,5,1,10135,110038,29,MD,(933) 912-2524
11101715,Leticia,Robbins,F,1941,7,27,1,10106,110016,13,MBBS,(453) 984-4675
11101716,Ismael,Reese,M,1961,4,19,1,10158,110045,38,MD,(881) 391-2311
11101717,Phillip,Stewart,M,1950,7,3,1,10111,110043,26,MD,(661) 776-8503
11101718,Jeannine,Easley,F,1950,9,28,1,10140,110030,12,MBBS,(817) 805-5726
11101719,Brigitte,Fincher,F,1972,5,6,1,10164,110048,2,MBBS,(317) 227-4274
11101720,Laurence,Kennedy,M,1967,6,4,1,10135,110032,23,MD,(730) 866-5956
11101721,Karen,Wilson,F,1985,7,1,1,10104,110046,13,MBBS,(791) 390-8091
11101722,Granville,Plantz,M,1972,2,15,1,10152,110013,20,MBBS,(270) 421-3027
11101723,Julio,Boles,F,1965,2,21,1,10144,110002,17,MBBS,(305) 810-3512
11101724,Tammy,Lewis,F,1982,3,18,1,10132,110052,38,MD,(826) 910-0880
11101725,Brenda,Moore,F,1950,11,20,1,10124,110065,20,MBBS,(362) 315-9608
11101726,Angie,Allison,F,1948,6,26,1,10154,110060,21,MD,(596) 689-4676
11101727,Ervin,White,M,1988,11,8,1,10122,110003,44,MD,(719) 527-2235
11101728,Peggy,Cross,F,1947,6,25,1,10159,110048,25,MD,(694) 299-2405
11101729,Erasmo,Smalls,M,1940,7,8,1,10135,110004,11,MBBS,(797) 531-7904
11101730,Lucienne,Maupin,F,1942,3,7,1,10142,110007,5,MBBS,(878) 653-9432
11101731,Samuel,Miller,M,1989,9,11,1,10128,110019,25,MD,(979) 615-7910
11101732,Margaret,Sanchez,F,1959,12,5,1,10173,110008,1,MBBS,(590) 954-1237
11101733,Laurie,Gill,F,1951,3,22,1,10160,110054,40,MD,(872) 589-2077
11101734,Efren,Mcclure,M,1985,11,2,1,10146,110041,37,MD,(420) 331-7590
11101735,Orville,Graham,M,1946,10,19,1,10175,110026,11,MBBS,(907) 829-7377
11101736,Arthur,Cook,M,1949,4,27,1,10115,110013,24,MD,(980) 226-8741
11101737,Marilyn,Williams,F,1982,6,14,1,10179,110066,26,MD,(789) 325-9963
11101738,Sarita,Hankins,F,1966,1,21,1,10107,110030,41,MD,(554) 977-9263
11101739,Sean,Murphy,M,1976,2,17,1,10109,110005,29,MD,(857) 352-1552
11101740,Shawn,Evans,M,1961,6,23,1,10159,110054,1,MBBS,(963) 650-5142
11101741,Jaimie,Zimmer,F,1971,9,20,1,10175,110010,27,MD,(531) 200-3641
11101742,Raymond,Grant,M,1947,5,28,1,10152,110040,10,MBBS,(508) 281-7372
11101743,Pinkie,Dobbs,F,1955,6,8,1,10114,110020,50,MD,(618) 343-3365
11101744,Annette,Walsh,F,1962,6,20,1,10138,110025,14,MBBS,(946) 207-4679
11101745,Megan,Ryan,F,1980,11,17,1,10143,110004,6,MBBS,(540) 296-9596
11101746,Courtney,Nash,F,1953,11,24,1,10160,110020,12,MBBS,(819) 307-2245
11101747,Chris,Washington,M,1956,1,14,1,10174,110009,7,MBBS,(894) 701-8883
11101748,Seema,Juarez,F,1970,12,7,1,10114,110042,8,MBBS,(322) 203-3300
11101749,Fredric,Tobias,M,1989,8,28,1,10171,110011,34,MD,(765) 500-3666
11101750,Brittney,Gable,F,1951,4,20,1,10103,110016,11,MBBS,(616) 282-3415
11101751,Carla,Caldwell,F,1975,4,3,1,10114,110065,11,MBBS,(501) 638-3522
11101752,Cheryl,Cooper,F,1974,2,16,1,10180,110044,13,MBBS,(640) 556-7919
11101753,Lori,Evans,F,1953,6,9,1,10128,110017,15,MBBS,(710) 395-6059
11101754,Terry,Nelson,M,1979,3,3,1,10127,110042,10,MBBS,(982) 835-2345
11101755,Ardelia,Rust,F,1962,10,23,1,10171,110041,32,MD,(759) 549-3650
11101756,Weston,Orellana,M,1961,11,20,1,10115,110011,34,MD,(504) 577-0844
11101757,Tina,Sanders,F,1950,1,14,1,10164,110059,8,MBBS,(434) 918-9634
11101758,Eddie,Roby,F,1940,5,13,1,10122,110047,10,MBBS,(716) 317-7124
11101759,Sammie,Blanchard,M,1962,10,4,1,10157,110043,19,MBBS,(565) 277-0317
11101760,Franklyn,Silver,M,1964,4,13,1,10131,110011,1,MBBS,(241) 458-9384
11101761,Margie,Bates,F,1969,10,28,1,10108,110058,28,MD,(200) 300-9202
11101762,Jamie,Cruz,M,1978,9,4,1,10138,110058,11,MBBS,(873) 704-9130
11101763,Joan,Rivera,F,1954,9,16,1,10104,110038,26,MD,(202) 783-2002
11101764,Angelica,Taylor,F,1981,3,7,1,10149,110006,19,MBBS,(662) 271-3897
11101765,Patrick,King,M,1976,3,22,1,10158,110004,28,MD,(616) 988-4469
11101766,Harry,Garcia,M,1969,11,9,1,10120,110058,21,MD,(428) 280-5223
11101767,Stacey,Bush,F,1946,9,22,1,10150,110006,12,MBBS,(388) 993-7469
11101768,Mabel,Thompson,F,1978,5,9,1,10159,110022,20,MBBS,(539) 584-8031
11101769,Frederick,Rose,M,1982,12,27,1,10183,110056,19,MBBS,(501) 989-9654
11101770,Dominique,Glass,M,1963,4,11,1,10167,110005,11,MBBS,(347) 554-7050
11101771,Luis,Greer,M,1975,2,26,1,10164,110054,20,MBBS,(390) 574-6784
11101772,Eilene,Vidal,F,1973,11,21,1,10124,110031,24,MD,(843) 940-1370
11101773,Fay,Hatter,F,1958,8,27,1,10125,110044,15,MBBS,(483) 455-9612
11101774,Angela,James,F,1978,6,10,1,10112,110003,25,MD,(570) 893-5364
11101775,Matilde,Goodrich,F,1987,12,26,1,10151,110012,21,MD,(394) 599-0542
11101776,Ruth,Russell,F,1972,2,19,1,10131,110031,50,MD,(950) 924-0531
11101777,Violet,Wright,F,1981,10,16,1,10122,110003,26,MD,(888) 414-7842
11101778,Josefina,Lynch,F,1957,8,20,1,10153,110050,20,MBBS,(682) 507-3761
11101779,Keenan,Deleon,M,1966,4,9,1,10120,110043,48,MD,(586) 868-6331
11101780,Chantal,Nurse,F,1960,1,4,1,10170,110032,27,MD,(966) 976-2615
11101781,Howard,Fisher,M,1971,7,10,1,10132,110029,11,MBBS,(502) 408-0274
11101782,Shirley,Falcon,M,1965,1,20,1,10142,110008,16,MBBS,(832) 455-3121
11101783,Tawnya,Gautreau,F,1971,2,2,1,10144,110041,35,MD,(642) 541-6252
11101784,Stephanie,Neukum,F,1959,10,5,1,10128,110020,26,MD,(980) 576-8304
11101785,Diana,Cox,F,1965,1,3,1,10144,110004,33,MD,(328) 302-6071
11101786,Karen,Young,F,1940,8,26,1,10150,110065,49,MD,(357) 579-1523
11101787,Lena,Parks,F,1949,1,20,1,10126,110024,6,MBBS,(350) 460-7653
11101788,Benjamin,Drake,M,1976,8,1,1,10173,110064,9,MBBS,(234) 454-9482
11101789,Jose,Simmons,M,1973,6,1,1,10148,110062,32,MD,(805) 472-8318
11101790,Michel,Collazo,M,1971,6,2,1,10160,110018,11,MBBS,(338) 238-4010
11101791,Julian,Pearson,M,1949,1,27,1,10131,110020,20,MBBS,(954) 363-2567
11101792,Mari,Donovan,F,1979,1,19,1,10104,110007,18,MBBS,(542) 207-4817
11101793,Toby,Stanley,M,1981,8,6,1,10157,110041,3,MBBS,(246) 230-5766
11101794,Marjorie,Woodard,F,1943,1,13,1,10183,110062,37,MS,(794) 865-7315
11101795,Lisa,Jenkins,F,1957,11,12,1,10110,110041,16,MBBS,(431) 989-0950
11101796,Anna,Jenkins,F,1944,11,23,0,10145,110066,27,MD,(566) 984-2874
11101797,Sterling,Allman,M,1949,4,2,1,10180,110052,27,MD,(324) 486-1686
11101798,Nancy,Foster,F,1982,11,4,1,10167,110024,19,MBBS,(639) 826-7367
11101799,Ariel,Yarbrough,F,1955,3,1,0,10161,110015,12,MBBS,(670) 990-0020
11101800,Carolyn,Richard,F,1951,3,12,1,10180,110024,17,MBBS,(400) 620-3687
11101801,Michelle,Bailey,F,1964,2,20,1,10117,110042,9,MBBS,(527) 654-0960
11101802,Jane,Dacks,F,1977,4,14,1,10165,110048,5,MBBS,(332) 467-4315
11101803,Megan,Lewis,F,1961,12,21,0,10173,110012,25,MD,(881) 486-3978
11101804,Earle,Bain,M,1964,3,14,1,10114,110044,48,MD,(697) 694-8221
11101805,Amanda,Sanders,F,1969,11,4,1,10179,110064,1,MBBS,(343) 990-7864
11101806,Anthony,Romero,M,1961,11,2,1,10174,110003,48,MD,(384) 766-1223
11101807,Mitch,Bustamante,M,1952,9,27,1,10143,110058,40,MS,(667) 290-8195
11101808,Saul,Castillo,M,1965,1,1,1,10148,110022,35,MD,(811) 932-0359
11101809,Shawn,Henderson,M,1956,5,18,1,10135,110034,27,MD,(460) 294-0626
11101810,Ettie,Epperson,F,1965,12,20,1,10119,110014,11,MBBS,(387) 812-9032
11101811,Vickie,Bentley,F,1950,9,8,1,10134,110038,40,MD,(648) 404-0936
11101812,Tory,Applegate,M,1968,5,12,1,10109,110066,26,MD,(637) 736-8504
11101813,Sarah,Perry,F,1956,7,19,1,10102,110045,2,MBBS,(516) 976-7530
11101814,Preston,Garner,M,1961,8,15,1,10129,110022,9,MBBS,(698) 882-1190
11101815,Newton,Bobbitt,M,1959,4,3,1,10120,110031,42,MD,(424) 263-6482
11101816,Reginald,Nichols,M,1952,10,5,1,10117,110037,31,MD,(687) 663-2867
11101817,Gregory,Carter,M,1945,8,3,1,10131,110047,27,MD,(982) 772-9913
11101818,Wally,Casillas,M,1961,2,6,1,10134,110049,40,MD,(795) 574-7454
11101819,Isaura,Fedler,F,1949,7,23,1,10119,110017,18,MBBS,(650) 616-2195
11101820,Ronald,Johnston,M,1986,7,26,1,10183,110029,49,MS,(294) 682-8073
11101821,Hallie,Ham,F,1940,3,6,0,10136,110029,18,MBBS,(424) 877-5527
11101822,Brynn,Reno,F,1947,6,4,1,10168,110036,14,MBBS,(236) 647-5542
11101823,Omer,Pritchett,M,1989,8,20,1,10108,110039,28,MD,(561) 708-2087
11101824,Ronnie,Hamilton,M,1985,2,10,1,10160,110063,12,MBBS,(238) 591-8812
11101825,Rachael,Kelley,F,1982,7,6,1,10114,110026,16,MBBS,(209) 819-1470
11101826,Katlyn,Dickey,F,1978,12,1,1,10173,110058,29,MD,(794) 892-0086
11101827,Hank,Everett,M,1980,6,22,1,10108,110039,10,MBBS,(468) 450-1559
11101828,Levi,Yates,M,1967,6,9,1,10182,110032,16,MBBS,(526) 535-9833
11101829,Sally,Mcdowell,F,1970,8,8,1,10120,110038,22,MD,(617) 753-1113
11101830,Elton,Winslow,M,1974,6,16,1,10183,110057,27,MD,(551) 569-8813
11101831,Tiara,Abraham,F,1950,10,22,1,10106,110007,47,MD,(486) 494-0418
11101832,Ayanna,Tillery,F,1979,10,5,1,10148,110044,31,MD,(805) 887-3216
11101833,Anne,Martinez,F,1941,7,16,1,10142,110019,13,MBBS,(682) 670-9783
11101834,Tyler,Steele,M,1982,7,12,1,10153,110026,22,MD,(801) 975-8950
11101835,Todd,Simmons,M,1989,5,21,1,10142,110029,32,MD,(668) 827-8960
